db_id,job_id,source,company,job_title,location,deadline,detail_url,matched,matched_company_id,matched_parent_name,match_method,alias_mapping_source,alias_confidence,alias_reason
39736,tata_69a677cc66637be3a171c576,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届春招】AI美术工程师,北京市,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/c3f3d3c9-be80-4bd2-b56f-5261674b1c4b,False,,,unmatched,,,
39737,tata_69a665f466637be3a171c4f0,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届春招】AI产品经理,北京市,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/b9a5f091-0577-49ce-ac76-1cfc1331c580,False,,,unmatched,,,
42232,tata_69464590005233cbf7b278ea,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届】美术商务专员,,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/8df7dfb5-b170-4e36-9973-f928100ed390,False,,,unmatched,,,
43169,tata_691f0b291e19c7e7d29bc4b1,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届秋招】AI算法工程师,,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/080e09a6-64c3-4ac6-803f-e9295adfb1fc,False,,,unmatched,,,
44506,tata_69084d57998bcb37b279317a,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届秋招】数据分析师,,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/110cd2cf-4ad2-4e05-9239-1840bb3d9442,False,,,unmatched,,,
51580,tata_68c6d3f432089f227584d2f9,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届秋招】AI产品经理,,,https://app.mokahr.com/campus_apply/cyou-inc/42233?recommendCode=DSaaMdpY#/job/84bf0160-a41a-43fa-aaa1-02e7c0682b4c,False,,,unmatched,,,
52352,tata_68c3e38afe9816c28a0d0b55,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届秋招】HRBP,,,https://app.mokahr.com/campus_apply/cyou-inc/42233?recommendCode=DSaaMdpY#/job/ea1ae311-ace9-4469-ad48-bd5a2b0f60dd,False,,,unmatched,,,
52632,tata_68c10fe832089f227584ac34,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届秋招】特效设计师,,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/4f11f140-3333-4fef-96cc-e9faa2f7ca4e,False,,,unmatched,,,
52633,tata_68c18692fe9816c28a0cfe2f,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届秋招】AI系统工程师,,,https://app.mokahr.com/campus_apply/cyou-inc/42233?recommendCode=DSvgD7vN#/job/59a34a35-91d3-4e14-84e3-f3a781e3a9e3,False,,,unmatched,,,
57012,tata_68b4c998318f169585ada499,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届秋招】游戏用户研究,,,https://app.mokahr.com/campus_apply/cyou-inc/42233?recommendCode=DSwuKV9D#/job/03b56453-4a5e-46f4-bc7a-bc91a48af461,False,,,unmatched,,,
62832,tata_688ace23256bc1e61bd8d167,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届秋招】财务管培生,,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233?recommendCode=DS5PVBhe#/job/dc76a3db-f77b-46bc-83b1-e8238f35b1f5,False,,,unmatched,,,
63318,tata_687eb0522c6270ec253ed137,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届秋招】AI测试工程师,,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/b4e7a957-53e8-42a1-8cd3-0407a3819cd1,False,,,unmatched,,,
63319,tata_687eb04f2c6270ec253ed134,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届秋招】游戏数值策划,,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/9ecf1192-52a7-4b49-9f09-ccfa17064f57,False,,,unmatched,,,
72784,tata_69b10fb3a4c65021c616cf7d,tatawangshen,北京畅游天下网络技术集团有限公司,【2027届暑期实习】AI美术工程师实习生,北京市,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/55ebd837-a957-4a2c-9d33-126b93d6a965,False,,,unmatched,,,
74238,tata_69a6781666637be3a171c593,tatawangshen,北京畅游天下网络技术集团有限公司,【2027届暑期实习】3D角色设计实习生,北京市,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/dae0e0e3-9bca-4f86-b24a-35476d67ce45,False,,,unmatched,,,
74239,tata_69a6780c66637be3a171c58e,tatawangshen,北京畅游天下网络技术集团有限公司,【2027届暑期实习】技术美术实习生,北京市,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/bfe68fb7-ddf7-4a01-be27-0b6d3ae68a51,False,,,unmatched,,,
74240,tata_69a6780666637be3a171c58b,tatawangshen,北京畅游天下网络技术集团有限公司,【2027届暑期实习】3D场景设计实习生,北京市,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/45f90f49-84b0-4b15-a8e0-111d68be445a,False,,,unmatched,,,
74241,tata_69a677fa66637be3a171c586,tatawangshen,北京畅游天下网络技术集团有限公司,【2027届暑期实习】游戏特效实习生,北京市,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/31be664c-0651-425f-82bd-8db8e68e8aae,False,,,unmatched,,,
74242,tata_69a677f066637be3a171c581,tatawangshen,北京畅游天下网络技术集团有限公司,【2027届暑期实习】数据分析与用研,北京市,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/dd5cceb8-5851-4a64-a896-d3a515f75239,False,,,unmatched,,,
78090,tata_6965c1460ea473f17021dc55,tatawangshen,北京畅游天下网络技术集团有限公司,Java开发实习生,,,https://app.mokahr.com/social-recruitment/cyou-inc/42232#/job/3f6d511c-d871-4f78-83f0-004d38705a1d,False,,,unmatched,,,
78091,tata_6965c1480ea473f17021dc56,tatawangshen,北京畅游天下网络技术集团有限公司,AI算法实习生,北京市,,https://app.mokahr.com/social-recruitment/cyou-inc/42232#/job/9a33674b-9287-40a6-b35c-dfa4deb20b20,False,,,unmatched,,,
79302,tata_6926b2bffdbd2c0503217227,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届校招】unity前端开发实习生,,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/7e3cd0d3-e858-4403-8fd9-b130f8e142c7,False,,,unmatched,,,
79549,tata_691c538ed6199a95f51c8899,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届秋招】视频算法实习生,北京市,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/ec9b954b-8a66-4833-b334-36c3d4299912,False,,,unmatched,,,
80647,tata_68f1c863ebaab62fe8f4bda2,tatawangshen,北京畅游天下网络技术集团有限公司,3D角色设计实习生【ZX2834】,,,https://app.mokahr.com/social-recruitment/cyou-inc/42232#/job/6e794fd6-5489-4fb0-91b7-08db4dbf9be1,False,,,unmatched,,,
81169,tata_68da56ccd5508c81e5c0fae7,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届实习】运维开发实习生,,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/56c84578-cb4b-4f2d-9765-41b5a964f1f0,False,,,unmatched,,,
81872,tata_68c8b8f432089f227584d92d,tatawangshen,北京畅游天下网络技术集团有限公司,2D场景设计实习生,,,https://app.mokahr.com/social-recruitment/cyou-inc/42232#/job/0a391f96-b607-47ab-b27c-52a699d516a5,False,,,unmatched,,,
82595,tata_68bb768c8afaeaab6bf0784c,tatawangshen,北京畅游天下网络技术集团有限公司,【2026届实习】引擎开发实习生,,,https://app.mokahr.com/campus-recruitment/cyou-inc/42233#/job/a1e80023-91cd-45b1-bacc-fcec19c884b1,False,,,unmatched,,,
83390,tata_68a8db22441691ec5d1bf15f,tatawangshen,北京畅游天下网络技术集团有限公司,3D场景设计实习生,,,https://app.mokahr.com/social-recruitment/cyou-inc/42232#/job/08215ba4-8e5c-40d5-90b8-2070fcae8783,False,,,unmatched,,,
85849,tata_68781ec3566a0b0cdb544fc3,tatawangshen,北京畅游天下网络技术集团有限公司,技术美术实习生【ZX2642】,,,https://app.mokahr.com/social-recruitment/cyou-inc/42232#/job/9ff3a3bf-ec8a-4666-a951-2b00a7e6eb1d,False,,,unmatched,,,
85850,tata_68683c832c6270ec253e76d9,tatawangshen,北京畅游天下网络技术集团有限公司,交互策划实习生,,,https://app.mokahr.com/social-recruitment/cyou-inc/42232#/job/feb6b929-f3d3-441a-8188-1fb6ae8b588f,False,,,unmatched,,,
85851,tata_685c53354737145bd2038af5,tatawangshen,北京畅游天下网络技术集团有限公司,技术美术实习生【ZX2595】,,,https://app.mokahr.com/social-recruitment/cyou-inc/42232#/job/16f0274b-a368-4dd7-8f51-2767f92db185,False,,,unmatched,,,
82387,tata_68bf3a988a9713b0abbc2636,tatawangshen,北京畅行信息技术有限公司,IT内控InternalControlITSpecialist,,,https://didatravel.jobs.feishu.cn/referral/position/7514638657115588876/detail,False,,,unmatched,,,
86892,tata_6849b3f439b7e9c0f0ca1581,tatawangshen,北京畅行信息技术有限公司,高级内部控制专员SeniorInternalControlSpecialist,,,https://didatravel.jobs.feishu.cn/referral/position/7514638128083765543/detail,False,,,unmatched,,,
81212,tata_68d9fa4db7ca601e8897ddd7,tatawangshen,北京百川智能科技有限公司,大模型Agent工程开发实习生,,,https://cq6qe6bvfr6.jobs.feishu.cn/baichuanzhaopin/position/7555061292853397799/detail,False,,,unmatched,,,
82190,tata_68c1fcbe32089f227584b3a1,tatawangshen,北京百川智能科技有限公司,大模型评测算法实习生,,,https://cq6qe6bvfr6.jobs.feishu.cn/baichuanzhaopin/position/7548376687336442122/detail,False,,,unmatched,,,
86527,tata_6866ca4482fda8e72ab05a5e,tatawangshen,北京百川智能科技有限公司,百川智能-多模态算法实习生,,,https://cq6qe6bvfr6.jobs.feishu.cn/baichuanzhaopin/position/7522680763574929706/detail,False,,,unmatched,,,
86528,tata_681dd5e2b5d20b36939f85ac,tatawangshen,北京百川智能科技有限公司,大模型产品运营实习生,,,https://cq6qe6bvfr6.jobs.feishu.cn/baichuanzhaopin/position/7502034710504982822/detail,False,,,unmatched,,,
64519,tata_68681b632c6270ec253e764d,tatawangshen,北京百普赛斯生物科技股份有限公司,CorporateDevelopment&Strategy（生物医药/生命科学行业）,,,https://acrobiosystems.zhiye.com/zpdetail/230821265,False,,,unmatched,,,
39313,tata_69a8dfd166637be3a171d645,tatawangshen,北京盛伦国际物流有限公司,职能-AI方向管培生（人工智能）,北京,,https://sun-line1.zhiye.com/campus/detail?jobAdId=85f9d098-a3a2-4139-b89f-55ebf57a95e9,False,,,unmatched,,,
70860,tata_69c4765c73b804199d9241d8,tatawangshen,北京真格天成投资管理有限公司,财务实习生,北京,,https://zhenfund.jobs.feishu.cn/356542/position/7621211973740464403/detail,False,,,unmatched,,,
80611,tata_68f2c54fa77087854e0ebd77,tatawangshen,北京真格天成投资管理有限公司,Guru-游戏策划实习生,深圳,,https://app.mokahr.com/apply/zhenfund/144989#/job/1b0a1c26-30f8-417c-834a-cd435d7e8f98,False,,,unmatched,,,
80870,tata_68eda0c1b4f10df6926e6243,tatawangshen,北京真格天成投资管理有限公司,政府关系实习生,北京,,https://zhenfund.jobs.feishu.cn/356542/position/7559535649381796142/detail,False,,,unmatched,,,
80871,tata_68eda0ceb4f10df6926e6247,tatawangshen,北京真格天成投资管理有限公司,财务实习生,,,https://zhenfund.jobs.feishu.cn/356542/position/7559534519054387495/detail,False,,,unmatched,,,
80872,tata_68eda0d3b4f10df6926e6249,tatawangshen,北京真格天成投资管理有限公司,品牌内容实习生,,,https://zhenfund.jobs.feishu.cn/356542/position/7559524167285868827/detail,False,,,unmatched,,,
81711,tata_68cc8421d4f797386d7a8430,tatawangshen,北京真格天成投资管理有限公司,与爱为舞-产品运营实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/f4a81fa0-899a-4689-92db-201a4e3a0c55,False,,,unmatched,,,
82598,tata_68bb55e4d29af0ba78c3ca3a,tatawangshen,北京真格天成投资管理有限公司,西格-Ai实习研发工程师,,,https://app.mokahr.com/apply/zhenfund/28284#/job/f0b1f2a1-4a71-47f6-bcb5-a293d04ef311,False,,,unmatched,,,
83282,tata_68af1ade318f169585ad7fa7,tatawangshen,北京真格天成投资管理有限公司,动御科技-算法实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/54472621-a18d-4797-a521-b713b0d363c1,False,,,unmatched,,,
83283,tata_68af1ad5318f169585ad7fa4,tatawangshen,北京真格天成投资管理有限公司,广州图匠数据科技有限公司-AI开发实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/5f696fc5-05aa-4f97-8714-7445ccce9ad3,False,,,unmatched,,,
83284,tata_68af1ad4318f169585ad7fa3,tatawangshen,北京真格天成投资管理有限公司,广州图匠数据科技有限公司-运营实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/204b4404-b084-44a1-a0a6-4e0a4f292fa4,False,,,unmatched,,,
83285,tata_68af1ad3318f169585ad7fa2,tatawangshen,北京真格天成投资管理有限公司,灵明光子-算法实习生,深圳,,https://app.mokahr.com/apply/zhenfund/144989#/job/f739d8b5-fdcd-43a1-bf9a-5402191fbd4c,False,,,unmatched,,,
83286,tata_68af1ad0318f169585ad7f9f,tatawangshen,北京真格天成投资管理有限公司,灵明光子-FAE实习生,深圳,,https://app.mokahr.com/apply/zhenfund/144989#/job/6850ead1-ed80-40a7-820c-d51e54d6692e,False,,,unmatched,,,
83287,tata_68af1abf318f169585ad7f92,tatawangshen,北京真格天成投资管理有限公司,动御科技-硬件开发实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/691af0eb-0a69-4265-8963-a22c6a8cfd7b,False,,,unmatched,,,
83288,tata_68af1a8b318f169585ad7f8c,tatawangshen,北京真格天成投资管理有限公司,广州图匠数据科技有限公司-产品实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/5da706b9-5679-4f74-ae78-87165fc9c4b1,False,,,unmatched,,,
83289,tata_68af1a8a318f169585ad7f8b,tatawangshen,北京真格天成投资管理有限公司,灵明光子-技术调研实习生,深圳,,https://app.mokahr.com/apply/zhenfund/144989#/job/16a5627b-5ce8-4643-b5ad-7b756495d14a,False,,,unmatched,,,
83290,tata_68af1a5b318f169585ad7f82,tatawangshen,北京真格天成投资管理有限公司,YouWare-web前端开发实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/8ec5913b-d004-4438-a378-9d21b09d255d,False,,,unmatched,,,
83291,tata_68af1a59318f169585ad7f81,tatawangshen,北京真格天成投资管理有限公司,YouWare-后端开发实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/887feec1-a081-474c-94b4-d3ddb1e9c534,False,,,unmatched,,,
83292,tata_68af1a58318f169585ad7f80,tatawangshen,北京真格天成投资管理有限公司,YouWare-agent算法实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/dcd61df1-8113-4f74-870d-95ac457e970c,False,,,unmatched,,,
83293,tata_68af1a30318f169585ad7f7a,tatawangshen,北京真格天成投资管理有限公司,动御科技-结构设计实习生,上海市,,https://app.mokahr.com/apply/zhenfund/144989#/job/089320d3-e272-4c01-80f5-bf74081b0d88,False,,,unmatched,,,
83294,tata_68af1a22318f169585ad7f70,tatawangshen,北京真格天成投资管理有限公司,广州图匠数据科技有限公司-营销实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/8a2f64d5-9ba9-42b7-8d35-ca33eb5d05e4,False,,,unmatched,,,
83295,tata_68af1a1f318f169585ad7f6f,tatawangshen,北京真格天成投资管理有限公司,灵明光子-嵌入式软件实习生,深圳,,https://app.mokahr.com/apply/zhenfund/144989#/job/d0775ad7-8822-4380-904a-767b4014bc6b,False,,,unmatched,,,
83296,tata_68af1a1c318f169585ad7f6c,tatawangshen,北京真格天成投资管理有限公司,与爱为舞-大模型算法实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/ce52eb31-d75a-4ba1-84e4-57d1464e6553,False,,,unmatched,,,
83297,tata_68af198d318f169585ad7f33,tatawangshen,北京真格天成投资管理有限公司,开开华彩-产品实习,,,https://app.mokahr.com/apply/zhenfund/144989#/job/03e7b6c9-a30d-4eef-b639-12067249817e,False,,,unmatched,,,
90240,tata_68af1a83318f169585ad7f84,tatawangshen,北京真格天成投资管理有限公司,YouWare-产品实习生,,,https://app.mokahr.com/apply/zhenfund/144989#/job/0104303c-97bb-4d38-be1f-a9052271d8a7,False,,,unmatched,,,
35928,tata_69c15d0ef10228479e4e617c,tatawangshen,北京石头世纪科技股份有限公司,数据分析师,深圳,,https://roborock.zhiye.com/campus/detail?jobAdId=9a481325-961c-4e21-a916-299570e1c39b,False,,,unmatched,,,
51928,tata_68c356c4fe9816c28a0d0810,tatawangshen,北京石头世纪科技股份有限公司,售后数据分析师,,,https://roborock.zhiye.com/campus/detail?jobAdId=2485ef03-5995-463a-aa75-1f8c3819c324,False,,,unmatched,,,
51929,tata_68c356c0fe9816c28a0d080b,tatawangshen,北京石头世纪科技股份有限公司,电商广告投放,,,https://roborock.zhiye.com/campus/detail?jobAdId=ab5aea9f-0e4a-40c7-a93b-28ebca948ee8,False,,,unmatched,,,
51930,tata_68c356befe9816c28a0d0806,tatawangshen,北京石头世纪科技股份有限公司,销售数据分析师,,,https://roborock.zhiye.com/campus/detail?jobAdId=e684b7a9-f93e-4ae5-8f21-28c3b5a64374,False,,,unmatched,,,
51931,tata_68c356c8fe9816c28a0d0818,tatawangshen,北京石头世纪科技股份有限公司,备件计划,,,https://roborock.zhiye.com/campus/detail?jobAdId=59193410-d7c2-4b1b-b433-b4d807223f01,False,,,unmatched,,,
51932,tata_68c356c7fe9816c28a0d0817,tatawangshen,北京石头世纪科技股份有限公司,售后运营,,,https://roborock.zhiye.com/campus/detail?jobAdId=ba337c07-e08e-4915-ab1a-594327b13643,False,,,unmatched,,,
51933,tata_68c356c7fe9816c28a0d0816,tatawangshen,北京石头世纪科技股份有限公司,备件物控,,,https://roborock.zhiye.com/campus/detail?jobAdId=76a5e89b-f872-4cd6-8bfb-bbb593ddf198,False,,,unmatched,,,
51934,tata_68c356c9fe9816c28a0d081b,tatawangshen,北京石头世纪科技股份有限公司,硬件产品经理-扫地机,,,https://roborock.zhiye.com/campus/detail?jobAdId=02acb481-1f96-4e06-a18e-de40a229848a,False,,,unmatched,,,
51935,tata_68c356d1fe9816c28a0d082b,tatawangshen,北京石头世纪科技股份有限公司,感知算法工程师,,,https://roborock.zhiye.com/campus/detail?jobAdId=e0cd784d-bac1-4e31-8d65-18f7dc0de7b9,False,,,unmatched,,,
51936,tata_68c356d3fe9816c28a0d082f,tatawangshen,北京石头世纪科技股份有限公司,视觉算法工程师,,,https://roborock.zhiye.com/campus/detail?jobAdId=d5b7b893-1d83-4084-9fa2-4379d2df00e5,False,,,unmatched,,,
51937,tata_68c356d3fe9816c28a0d082e,tatawangshen,北京石头世纪科技股份有限公司,深度学习算法工程师,,,https://roborock.zhiye.com/campus/detail?jobAdId=97c04017-e313-459b-ab0b-140864b9db51,False,,,unmatched,,,
51938,tata_68c356d2fe9816c28a0d082d,tatawangshen,北京石头世纪科技股份有限公司,大模型算法,,,https://roborock.zhiye.com/campus/detail?jobAdId=1ba7b4f4-08c6-41e0-8685-f1f15d6458b9,False,,,unmatched,,,
52770,tata_68c0b00de5b805f9933472d0,tatawangshen,北京石头世纪科技股份有限公司,slam算法工程师,,,https://roborock.zhiye.com/campus/detail?jobAdId=09874bd3-48ac-4f75-9527-86e160687609,False,,,unmatched,,,
54932,tata_68bb2bb424f6efa859c5e10b,tatawangshen,北京石头世纪科技股份有限公司,嵌入式开发工程师,,,https://roborock.zhiye.com/campus/detail?jobAdId=50c78825-b22a-46e4-8166-e9630e7398c3,False,,,unmatched,,,
54933,tata_68bb478e24f6efa859c5e77c,tatawangshen,北京石头世纪科技股份有限公司,电商供应链专员,,,https://roborock.zhiye.com/campus/detail?jobAdId=617aedc0-4a4d-443f-b51b-3f8f0176cbdc,False,,,unmatched,,,
67596,tata_68ef07577812b30d1bd5273f,tatawangshen,北京石头世纪科技股份有限公司,感知融合算法工程师,上海市,,https://roborock.zhiye.com/campus/detail?jobAdId=0d79a756-9fc1-42c6-b337-a956df5e2395,False,,,unmatched,,,
68493,tata_68c356c2fe9816c28a0d080e,tatawangshen,北京石头世纪科技股份有限公司,俄罗斯销售助理,,,https://roborock.zhiye.com/campus/detail?jobAdId=7ac244dd-1fe9-4d10-967b-3ec99ba17775,False,,,unmatched,,,
68494,tata_68c356c1fe9816c28a0d080c,tatawangshen,北京石头世纪科技股份有限公司,东北欧销售运营管培生,,,https://roborock.zhiye.com/campus/detail?jobAdId=fba0a901-0038-48db-9e22-6bb8e4feaaa6,False,,,unmatched,,,
68495,tata_68c356c0fe9816c28a0d080a,tatawangshen,北京石头世纪科技股份有限公司,销售运营管培生,,,https://roborock.zhiye.com/campus/detail?jobAdId=fa690c0d-3114-40f2-afb5-735d3a471357,False,,,unmatched,,,
68496,tata_68c356c0fe9816c28a0d0809,tatawangshen,北京石头世纪科技股份有限公司,西欧销售管培生,,,https://roborock.zhiye.com/campus/detail?jobAdId=e468dde8-63b8-4951-91cc-33e89d35dd7d,False,,,unmatched,,,
68497,tata_68c356bffe9816c28a0d0808,tatawangshen,北京石头世纪科技股份有限公司,销售管培生-北美/南美区域,,,https://roborock.zhiye.com/campus/detail?jobAdId=8ee93a35-47d7-4e1f-b9f0-ac08cc32ddcd,False,,,unmatched,,,
68498,tata_68c356cbfe9816c28a0d081e,tatawangshen,北京石头世纪科技股份有限公司,导航算法工程师,,,https://roborock.zhiye.com/campus/detail?jobAdId=93e4b448-fe7b-44e6-854e-65e948076c79,False,,,unmatched,,,
68877,tata_68bb478524f6efa859c5e76e,tatawangshen,北京石头世纪科技股份有限公司,海外销售运营,,,https://roborock.zhiye.com/campus/detail?jobAdId=cbb01304-5f2a-4d76-a155-920e6e29f75f,False,,,unmatched,,,
68878,tata_68bb478524f6efa859c5e75c,tatawangshen,北京石头世纪科技股份有限公司,Global备件物控,,,https://roborock.zhiye.com/campus/detail?jobAdId=feef89cb-70cf-4cc1-b295-3560af360b74,False,,,unmatched,,,
68879,tata_68bb478524f6efa859c5e776,tatawangshen,北京石头世纪科技股份有限公司,市场运营-清洁产品,,,https://roborock.zhiye.com/campus/detail?jobAdId=fa8646a9-3a43-4da0-be48-fb54c64d4041,False,,,unmatched,,,
68880,tata_68bb478e24f6efa859c5e77a,tatawangshen,北京石头世纪科技股份有限公司,数据分析专员,,,https://roborock.zhiye.com/campus/detail?jobAdId=b3b0cda3-e93c-4336-a8f2-35e6ba2ae07d,False,,,unmatched,,,
70273,tata_6824846e654ed24d62e8ae0c,tatawangshen,北京石头世纪科技股份有限公司,海外产品营销管培生,,,https://roborock.zhiye.com/campus/detail?jobAdId=684831c1-3b14-4f08-ac8e-85699fdd9fce,False,,,unmatched,,,
78607,tata_69435acd7d73394d6aca8c23,tatawangshen,北京磨铁文化集团股份有限公司,RPA实习工程师,北京,,https://xiron.jobs.feishu.cn/index/position/7584772450769275162/detail,False,,,unmatched,,,
88637,tata_69856b352eced72053e49059,tatawangshen,北京磨铁文化集团股份有限公司,AI短篇创作实习生,"北京,南京",,https://xiron.jobs.feishu.cn/index/position/7603215130428262702/detail,False,,,unmatched,,,
49642,tata_68cdf5d3d4f797386d7a907d,tatawangshen,北京神州泰岳软件股份有限公司,销售助理,,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/30b5c04f-ea4b-49fb-a0cd-074bde222871,False,,,unmatched,,,
63014,tata_6887af0982fda8e72ab0c079,tatawangshen,北京神州泰岳软件股份有限公司,开发/运维工程师,,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/e4709274-5325-46c8-8af4-e4f374c3a4c8,False,,,unmatched,,,
63015,tata_6887af0a82fda8e72ab0c07a,tatawangshen,北京神州泰岳软件股份有限公司,需求分析师,,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/38c8f832-3bf9-4806-af9e-f445f83d0571,False,,,unmatched,,,
63950,tata_6875383c4737145bd203c986,tatawangshen,北京神州泰岳软件股份有限公司,web前端开发工程师,,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/906da5e2-6fc8-40f0-ad73-bf65f07a112a,False,,,unmatched,,,
70925,tata_69c321c654092fc6fdce8644,tatawangshen,北京神州泰岳软件股份有限公司,开发工程师,北京市,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/f9e187c6-dbc7-449e-bfe6-f747795f2500,False,,,unmatched,,,
70926,tata_69c321c854092fc6fdce8645,tatawangshen,北京神州泰岳软件股份有限公司,嵌入式软件工程师,北京市,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/0bdff646-0db0-48b3-85e8-00b388f019de,False,,,unmatched,,,
70927,tata_69c321ca54092fc6fdce8646,tatawangshen,北京神州泰岳软件股份有限公司,实习生-结构工程师,北京市,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/9f154e84-3fab-449c-8358-270512551987,False,,,unmatched,,,
82557,tata_68bb21741b4eac7b1aa0033c,tatawangshen,北京神州泰岳软件股份有限公司,Java开发工程师,,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/db6a51f3-f458-4b3d-a078-bf95068091dc,False,,,unmatched,,,
82558,tata_68bb21751b4eac7b1aa0033d,tatawangshen,北京神州泰岳软件股份有限公司,嵌入式开发工程师,,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/23507903-93a2-4d45-af6e-0eb89eeae905,False,,,unmatched,,,
82559,tata_68bb21761b4eac7b1aa0033e,tatawangshen,北京神州泰岳软件股份有限公司,硬件产品经理,,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/f33393db-3775-482c-b219-2ef26be67ceb,False,,,unmatched,,,
86106,tata_6875383a4737145bd203c983,tatawangshen,北京神州泰岳软件股份有限公司,算法工程师,,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/ebcdfddb-fc34-4950-ae65-2ea61516c6d0,False,,,unmatched,,,
86107,tata_6875383b4737145bd203c984,tatawangshen,北京神州泰岳软件股份有限公司,Java后端开发工程师,,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/d426d41e-de95-4af8-840b-d693bca2a29f,False,,,unmatched,,,
86108,tata_6875383c4737145bd203c985,tatawangshen,北京神州泰岳软件股份有限公司,测试工程师,,,https://app.mokahr.com/campus-recruitment/ultrapower/43036#/job/90307068-3cef-4ec2-b9fe-61e6fc81cac8,False,,,unmatched,,,
45054,tata_68fdb9fb74dc84d734a4a229,tatawangshen,北京神舟航天软件技术股份有限公司,研发工程师AI应用工程师实施工程师质量工程师,,,https://mp.weixin.qq.com/s/7arRKCPdEivnOJwR4exzdA,False,,,unmatched,,,
66849,tata_6939e66a005233cbf7b24418,tatawangshen,北京科学技术出版社有限公司,熊猫文创产品渠道拓展销售,北京市,3000-01-01T23:59:59,https://wecruit.hotjob.cn/SU6434f87c2f9d241039d6410e/pb/posDetail.html?postId=69392a9e641e263068865199&postType=campus,False,,,unmatched,,,
66850,tata_6939e66d005233cbf7b2441a,tatawangshen,北京科学技术出版社有限公司,发行销售-业务大区经理,,,https://wecruit.hotjob.cn/SU6434f87c2f9d241039d6410e/pb/posDetail.html?postId=69392d3a641e2630688653be&postType=campus,False,,,unmatched,,,
66851,tata_6939e66f005233cbf7b2441b,tatawangshen,北京科学技术出版社有限公司,发行销售-馆配经理,,,https://wecruit.hotjob.cn/SU6434f87c2f9d241039d6410e/pb/posDetail.html?postId=69392d57ea11b01b6c61599f&postType=campus,False,,,unmatched,,,
